,REGION,SUB_REGION,SUB_REGION_2,HABITAT_TYPE,YEAR,PRIMARY_SAMPLE_UNIT,LAT_DEGREES,LON_DEGREES,CORAL_NCRMP_CODE,CORAL_REEFBUDGET_CODE,CORAL_ID,CORAL_MORPHOLOGY,PERCENT_COVER
200,DRTO,DryTortugas,DRTO,Bank,2016,2295,24.67969,-83.02558,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
201,DRTO,DryTortugas,DRTO,Bank,2016,2295,24.67969,-83.02558,ORB FRAN,ORFR,Orbicella franksi,massive,5.0
202,DRTO,DryTortugas,DRTO,Bank,2016,2295,24.67969,-83.02558,POR ASTR,POA,Porites astreoides,submassive,2.0
203,DRTO,DryTortugas,DRTO,Bank,2016,2295,24.67969,-83.02558,POR FURC,POF,Porites furcata,branching,1.0
204,DRTO,DryTortugas,DRTO,Bank,2016,2295,24.67969,-83.02558,PSE STRI,PSS,Pseudodiploria strigosa,massive,2.0
205,DRTO,DryTortugas,DRTO,Bank,2016,2295,24.67969,-83.02558,SID RADI,SIR,Siderastrea radians,encrusting,2.0
206,DRTO,DryTortugas,DRTO,Bank,2016,2305,24.70013,-83.00943,SID SIDE,SIS,Siderastrea siderea,massive,1.204819277
207,DRTO,DryTortugas,DRTO,Bank,2016,2309,24.6767857,-83.08162767,AGA AGAR,AGA,Agaricia agaricites,encrusting,1.0
208,DRTO,DryTortugas,DRTO,Bank,2016,2309,24.6767857,-83.08162767,MON CAVE,MOC,Montastraea cavernosa,massive,2.0
209,DRTO,DryTortugas,DRTO,Bank,2016,2309,24.6767857,-83.08162767,POR ASTR,POA,Porites astreoides,submassive,1.0
210,DRTO,DryTortugas,DRTO,Bank,2016,2311,24.70403,-83.04774,AGA AGAR,AGA,Agaricia agaricites,encrusting,2.0
211,DRTO,DryTortugas,DRTO,Bank,2016,2311,24.70403,-83.04774,AGA FRAG,AGF,Agaricia fragilis,plating,1.0
212,DRTO,DryTortugas,DRTO,Bank,2016,2311,24.70403,-83.04774,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
213,DRTO,DryTortugas,DRTO,Bank,2016,2311,24.70403,-83.04774,ORB FAVE,ORF,Orbicella faveolata,massive,11.0
214,DRTO,DryTortugas,DRTO,Bank,2016,2325,24.66665014,-83.06764757,,,,,0.0
215,DRTO,DryTortugas,DRTO,Bank,2016,2328,24.6984,-82.99718,,,,,0.0
216,DRTO,DryTortugas,DRTO,Bank,2016,2329,24.71494,-82.98818,POR ASTR,POA,Porites astreoides,submassive,2.0
217,DRTO,DryTortugas,DRTO,Bank,2016,2333,24.66155,-83.0244,FAV FRAG,FVF,Favia fragum,submassive,1.0
218,DRTO,DryTortugas,DRTO,Bank,2016,2333,24.66155,-83.0244,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
219,DRTO,DryTortugas,DRTO,Bank,2016,2333,24.66155,-83.0244,ORB FAVE,ORF,Orbicella faveolata,massive,1.0
220,DRTO,DryTortugas,DRTO,Bank,2016,2333,24.66155,-83.0244,SID RADI,SIR,Siderastrea radians,encrusting,1.0
221,DRTO,DryTortugas,DRTO,Bank,2016,2334,24.65450342,-83.03464081,COL NATA,CON,Colpophyllia natans,massive,5.0
222,DRTO,DryTortugas,DRTO,Bank,2016,2334,24.65450342,-83.03464081,MON CAVE,MOC,Montastraea cavernosa,massive,4.0
223,DRTO,DryTortugas,DRTO,Bank,2016,2334,24.65450342,-83.03464081,MYC FERO,MYF,Mycetophyllia ferox,plating,2.0
224,DRTO,DryTortugas,DRTO,Bank,2016,2334,24.65450342,-83.03464081,ORB FAVE,ORF,Orbicella faveolata,massive,2.0
225,DRTO,DryTortugas,DRTO,Bank,2016,2334,24.65450342,-83.03464081,POR ASTR,POA,Porites astreoides,submassive,1.0
226,DRTO,DryTortugas,DRTO,Bank,2016,2339,24.69092,-83.05819,AGA AGAR,AGA,Agaricia agaricites,encrusting,2.0
227,DRTO,DryTortugas,DRTO,Bank,2016,2339,24.69092,-83.05819,COL NATA,CON,Colpophyllia natans,massive,1.0
228,DRTO,DryTortugas,DRTO,Bank,2016,2339,24.69092,-83.05819,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
229,DRTO,DryTortugas,DRTO,Bank,2016,2339,24.69092,-83.05819,ORB FAVE,ORF,Orbicella faveolata,massive,23.0
230,DRTO,DryTortugas,DRTO,Bank,2016,2339,24.69092,-83.05819,ORB FRAN,ORFR,Orbicella franksi,massive,2.0
231,DRTO,DryTortugas,DRTO,Bank,2016,2339,24.69092,-83.05819,POR ASTR,POA,Porites astreoides,submassive,5.0
232,DRTO,DryTortugas,DRTO,Bank,2016,2358,24.6933,-82.98184,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
233,DRTO,DryTortugas,DRTO,Bank,2016,2362,24.70549,-83.01248,ORB FRAN,ORFR,Orbicella franksi,massive,1.0
234,DRTO,DryTortugas,DRTO,Bank,2016,2362,24.70549,-83.01248,STE INTE,STI,Stephanocoenia intersepta,submassive,2.0
235,DRTO,DryTortugas,DRTO,Bank,2016,2365,24.64244203,-83.02132825,MON CAVE,MOC,Montastraea cavernosa,massive,2.0
236,DRTO,DryTortugas,DRTO,Bank,2016,2365,24.64244203,-83.02132825,MYC ALIC,MYA,Mycetophyllia aliciae,plating,1.0
237,DRTO,DryTortugas,DRTO,Bank,2016,2365,24.64244203,-83.02132825,ORB FAVE,ORF,Orbicella faveolata,massive,3.0
238,DRTO,DryTortugas,DRTO,Bank,2016,2365,24.64244203,-83.02132825,POR ASTR,POA,Porites astreoides,submassive,1.0
239,DRTO,DryTortugas,DRTO,Bank,2016,2365,24.64244203,-83.02132825,SID SIDE,SIS,Siderastrea siderea,massive,2.0
240,DRTO,DryTortugas,DRTO,Bank,2016,2365,24.64244203,-83.02132825,STE INTE,STI,Stephanocoenia intersepta,submassive,3.0
241,DRTO,DryTortugas,DRTO,Bank,2016,2368,24.64973797,-83.01889842,MAD CARM,MDC,Madracis carmabi,branching,1.0
242,DRTO,DryTortugas,DRTO,Bank,2016,2368,24.64973797,-83.01889842,MAD DECA,MDD,Madracis decactis,encrusting,1.0
243,DRTO,DryTortugas,DRTO,Bank,2016,2368,24.64973797,-83.01889842,MON CAVE,MOC,Montastraea cavernosa,massive,9.0
244,DRTO,DryTortugas,DRTO,Bank,2016,2368,24.64973797,-83.01889842,ORB FAVE,ORF,Orbicella faveolata,massive,11.0
245,DRTO,DryTortugas,DRTO,Bank,2016,2368,24.64973797,-83.01889842,POR ASTR,POA,Porites astreoides,submassive,1.0
246,DRTO,DryTortugas,DRTO,Bank,2016,2370,24.66657,-83.02176,AGA AGAR,AGA,Agaricia agaricites,encrusting,2.0
247,DRTO,DryTortugas,DRTO,Bank,2016,2370,24.66657,-83.02176,AGA LAMA,AGL,Agaricia lamarcki,plating,5.0
248,DRTO,DryTortugas,DRTO,Bank,2016,2370,24.66657,-83.02176,DIP LABY,DIL,Diploria labyrinthiformis,massive,3.0
249,DRTO,DryTortugas,DRTO,Bank,2016,2370,24.66657,-83.02176,MON CAVE,MOC,Montastraea cavernosa,massive,6.0
250,DRTO,DryTortugas,DRTO,Bank,2016,2370,24.66657,-83.02176,ORB FRAN,ORFR,Orbicella franksi,massive,5.0
251,DRTO,DryTortugas,DRTO,Bank,2016,2370,24.66657,-83.02176,SID SIDE,SIS,Siderastrea siderea,massive,4.0
252,DRTO,DryTortugas,DRTO,Bank,2016,2370,24.66657,-83.02176,STE INTE,STI,Stephanocoenia intersepta,submassive,2.0
253,DRTO,DryTortugas,DRTO,Bank,2016,2372,24.68183,-82.99274,MON CAVE,MOC,Montastraea cavernosa,massive,4.0
254,DRTO,DryTortugas,DRTO,Bank,2016,2372,24.68183,-82.99274,ORB FAVE,ORF,Orbicella faveolata,massive,5.0
255,DRTO,DryTortugas,DRTO,Bank,2016,2372,24.68183,-82.99274,SID RADI,SIR,Siderastrea radians,encrusting,5.0
256,DRTO,DryTortugas,DRTO,Bank,2016,2373,24.6789,-82.99505,MEA MEAN,MEM,Meandrina meandrites,massive,1.0
257,DRTO,DryTortugas,DRTO,Bank,2016,2373,24.6789,-82.99505,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
258,DRTO,DryTortugas,DRTO,Bank,2016,2373,24.6789,-82.99505,ORB FRAN,ORFR,Orbicella franksi,massive,1.0
259,DRTO,DryTortugas,DRTO,Bank,2016,2375,24.69744,-82.99547,MEA MEAN,MEM,Meandrina meandrites,massive,1.0
260,DRTO,DryTortugas,DRTO,Bank,2016,2375,24.69744,-82.99547,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
261,DRTO,DryTortugas,DRTO,Bank,2016,2375,24.69744,-82.99547,MYC ALIC,MYA,Mycetophyllia aliciae,plating,1.0
262,DRTO,DryTortugas,DRTO,Bank,2016,2375,24.69744,-82.99547,MYC FERO,MYF,Mycetophyllia ferox,plating,1.0
263,DRTO,DryTortugas,DRTO,Bank,2016,2375,24.69744,-82.99547,ORB FRAN,ORFR,Orbicella franksi,massive,1.0
264,DRTO,DryTortugas,DRTO,Bank,2016,2375,24.69744,-82.99547,SID RADI,SIR,Siderastrea radians,encrusting,2.0
265,DRTO,DryTortugas,DRTO,Bank,2016,2375,24.69744,-82.99547,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
266,DRTO,DryTortugas,DRTO,Forereef,2016,2548,24.71864,-82.88831,MON CAVE,MOC,Montastraea cavernosa,massive,4.0
267,DRTO,DryTortugas,DRTO,Forereef,2016,2548,24.71864,-82.88831,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
268,DRTO,DryTortugas,DRTO,Forereef,2016,2549,24.72291,-82.8532,ORB FRAN,ORFR,Orbicella franksi,massive,1.0
269,DRTO,DryTortugas,DRTO,Forereef,2016,2550,24.57066,-82.92463,COL NATA,CON,Colpophyllia natans,massive,1.0
270,DRTO,DryTortugas,DRTO,Forereef,2016,2550,24.57066,-82.92463,ORB FRAN,ORFR,Orbicella franksi,massive,1.0
271,DRTO,DryTortugas,DRTO,Forereef,2016,2550,24.57066,-82.92463,POR ASTR,POA,Porites astreoides,submassive,1.0
272,DRTO,DryTortugas,DRTO,Forereef,2016,2550,24.57066,-82.92463,SID SIDE,SIS,Siderastrea siderea,massive,2.0
273,DRTO,DryTortugas,DRTO,Forereef,2016,2551,24.58288,-82.88835,MON CAVE,MOC,Montastraea cavernosa,massive,3.0
274,DRTO,DryTortugas,DRTO,Forereef,2016,2551,24.58288,-82.88835,SID RADI,SIR,Siderastrea radians,encrusting,1.0
275,DRTO,DryTortugas,DRTO,Forereef,2016,2551,24.58288,-82.88835,SOL BOUR,SOB,Solenastrea bournoni,massive,3.0
276,DRTO,DryTortugas,DRTO,Forereef,2016,2551,24.58288,-82.88835,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
277,DRTO,DryTortugas,DRTO,Forereef,2016,2552,24.60271,-82.97823,AGA AGAR,AGA,Agaricia agaricites,encrusting,1.0
278,DRTO,DryTortugas,DRTO,Forereef,2016,2552,24.60271,-82.97823,PSE STRI,PSS,Pseudodiploria strigosa,massive,1.0
279,DRTO,DryTortugas,DRTO,Forereef,2016,2552,24.60271,-82.97823,SID SIDE,SIS,Siderastrea siderea,massive,1.0
280,DRTO,DryTortugas,DRTO,Forereef,2016,2556,24.72403,-82.80654,SID SIDE,SIS,Siderastrea siderea,massive,1.0
281,DRTO,DryTortugas,DRTO,Forereef,2016,2556,24.72403,-82.80654,SOL BOUR,SOB,Solenastrea bournoni,massive,1.0
282,DRTO,DryTortugas,DRTO,Forereef,2016,2556,24.72403,-82.80654,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
283,DRTO,DryTortugas,DRTO,Lagoon,2016,2570,24.61438,-82.90212,POR ASTR,POA,Porites astreoides,submassive,3.0
284,DRTO,DryTortugas,DRTO,Lagoon,2016,2570,24.61438,-82.90212,POR FURC,POF,Porites furcata,branching,1.0
285,DRTO,DryTortugas,DRTO,Lagoon,2016,2570,24.61438,-82.90212,SID SIDE,SIS,Siderastrea siderea,massive,1.0
286,DRTO,DryTortugas,DRTO,Forereef,2016,2576,24.59865,-82.87169,POR ASTR,POA,Porites astreoides,submassive,1.0
287,DRTO,DryTortugas,DRTO,Forereef,2016,2576,24.59865,-82.87169,SID SIDE,SIS,Siderastrea siderea,massive,2.0
288,DRTO,DryTortugas,DRTO,Forereef,2016,2576,24.59865,-82.87169,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
289,DRTO,DryTortugas,DRTO,Forereef,2016,2581,24.61007,-82.87096,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
290,DRTO,DryTortugas,DRTO,Forereef,2016,2581,24.61007,-82.87096,ORB FRAN,ORFR,Orbicella franksi,massive,8.0
291,DRTO,DryTortugas,DRTO,Forereef,2016,2581,24.61007,-82.87096,POR ASTR,POA,Porites astreoides,submassive,1.0
292,DRTO,DryTortugas,DRTO,Forereef,2016,2581,24.61007,-82.87096,SID RADI,SIR,Siderastrea radians,encrusting,5.0
293,DRTO,DryTortugas,DRTO,Forereef,2016,2581,24.61007,-82.87096,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
294,DRTO,DryTortugas,DRTO,Forereef,2016,2597,24.7132,-82.844,ACR CERV,ACC,Acropora cervicornis,branching,3.0
295,DRTO,DryTortugas,DRTO,Lagoon,2016,2598,24.60734,-82.90277,ORB FRAN,ORFR,Orbicella franksi,massive,1.0
296,DRTO,DryTortugas,DRTO,Lagoon,2016,2598,24.60734,-82.90277,POR PORI,POP,Porites porites,branching,1.0
297,DRTO,DryTortugas,DRTO,Lagoon,2016,2608,24.65349,-82.8324,DIC STOK,DCS,Dichocoenia stokesii,massive,1.0
298,DRTO,DryTortugas,DRTO,Lagoon,2016,2608,24.65349,-82.8324,SID SIDE,SIS,Siderastrea siderea,massive,1.0
299,DRTO,DryTortugas,DRTO,Lagoon,2016,2610,24.66101,-82.80141,SID SIDE,SIS,Siderastrea siderea,massive,1.0
300,DRTO,DryTortugas,DRTO,Lagoon,2016,2611,24.66871,-82.81084,POR ASTR,POA,Porites astreoides,submassive,1.0
301,DRTO,DryTortugas,DRTO,Lagoon,2016,2611,24.66871,-82.81084,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
302,DRTO,DryTortugas,DRTO,Forereef,2016,2636,24.58943,-82.95677,,,,,0.0
303,DRTO,DryTortugas,DRTO,Bank,2016,2665,24.6772,-82.99448,DIP LABY,DIL,Diploria labyrinthiformis,massive,3.0
304,DRTO,DryTortugas,DRTO,Bank,2016,2665,24.6772,-82.99448,MON CAVE,MOC,Montastraea cavernosa,massive,11.0
305,DRTO,DryTortugas,DRTO,Bank,2016,2665,24.6772,-82.99448,ORB FRAN,ORFR,Orbicella franksi,massive,6.0
306,DRTO,DryTortugas,DRTO,Bank,2016,2665,24.6772,-82.99448,SID SIDE,SIS,Siderastrea siderea,massive,1.0
307,DRTO,DryTortugas,DRTO,Bank,2016,2665,24.6772,-82.99448,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
308,DRTO,DryTortugas,DRTO,Bank,2016,2678,24.72227,-82.98708,ORB FRAN,ORFR,Orbicella franksi,massive,1.0
309,DRTO,DryTortugas,DRTO,Bank,2016,2678,24.72227,-82.98708,POR ASTR,POA,Porites astreoides,submassive,1.0
310,DRTO,DryTortugas,DRTO,Bank,2016,2678,24.72227,-82.98708,POR PORI,POP,Porites porites,branching,1.0
311,DRTO,DryTortugas,DRTO,Bank,2016,2678,24.72227,-82.98708,SID RADI,SIR,Siderastrea radians,encrusting,1.0
312,DRTO,DryTortugas,DRTO,Bank,2016,2678,24.72227,-82.98708,SID SIDE,SIS,Siderastrea siderea,massive,1.0
313,DRTO,DryTortugas,DRTO,Bank,2016,2687,24.67824,-83.01801,COL NATA,CON,Colpophyllia natans,massive,3.0
314,DRTO,DryTortugas,DRTO,Bank,2016,2687,24.67824,-83.01801,DIP LABY,DIL,Diploria labyrinthiformis,massive,2.0
315,DRTO,DryTortugas,DRTO,Bank,2016,2687,24.67824,-83.01801,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
316,DRTO,DryTortugas,DRTO,Bank,2016,2687,24.67824,-83.01801,ORB FAVE,ORF,Orbicella faveolata,massive,6.0
317,DRTO,DryTortugas,DRTO,Bank,2016,2687,24.67824,-83.01801,SID RADI,SIR,Siderastrea radians,encrusting,1.0
318,DRTO,DryTortugas,DRTO,Bank,2016,2691,24.69374,-83.01121,ORB FRAN,ORFR,Orbicella franksi,massive,3.0
319,DRTO,DryTortugas,DRTO,Bank,2016,2695,24.70196871,-83.0334847,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
320,DRTO,DryTortugas,DRTO,Bank,2016,2695,24.70196871,-83.0334847,MYC ALIC,MYA,Mycetophyllia aliciae,plating,2.0
321,DRTO,DryTortugas,DRTO,Bank,2016,2695,24.70196871,-83.0334847,ORB FAVE,ORF,Orbicella faveolata,massive,7.0
322,DRTO,DryTortugas,DRTO,Bank,2016,2695,24.70196871,-83.0334847,ORB FRAN,ORFR,Orbicella franksi,massive,1.0
323,DRTO,DryTortugas,DRTO,Bank,2016,2695,24.70196871,-83.0334847,POR FURC,POF,Porites furcata,branching,1.0
324,DRTO,DryTortugas,DRTO,Bank,2016,2695,24.70196871,-83.0334847,SID SIDE,SIS,Siderastrea siderea,massive,1.0
325,DRTO,DryTortugas,DRTO,Bank,2016,2695,24.70196871,-83.0334847,STE INTE,STI,Stephanocoenia intersepta,submassive,4.0
326,DRTO,DryTortugas,DRTO,Bank,2018,2002,24.64455,-83.07517,POR ASTR,POA,Porites astreoides,submassive,1.0
327,DRTO,DryTortugas,DRTO,Bank,2018,2003,24.60941,-83.09611,,,,,0.0
328,DRTO,DryTortugas,DRTO,Bank,2018,2004,24.63611,-83.04633,SID SIDE,SIS,Siderastrea siderea,massive,1.0
329,DRTO,DryTortugas,DRTO,Bank,2018,2006,24.63453,-83.10352,MAD DECA,MDD,Madracis decactis,encrusting,1.0
330,DRTO,DryTortugas,DRTO,Bank,2018,2006,24.63453,-83.10352,MON CAVE,MOC,Montastraea cavernosa,massive,2.0
331,DRTO,DryTortugas,DRTO,Bank,2018,2006,24.63453,-83.10352,PSE STRI,PSS,Pseudodiploria strigosa,massive,1.0
332,DRTO,DryTortugas,DRTO,Bank,2018,2006,24.63453,-83.10352,SID SIDE,SIS,Siderastrea siderea,massive,3.0
333,DRTO,DryTortugas,DRTO,Bank,2018,2006,24.63453,-83.10352,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
334,DRTO,DryTortugas,DRTO,Bank,2018,2008,24.61273,-83.09866,POR ASTR,POA,Porites astreoides,submassive,2.0
335,DRTO,DryTortugas,DRTO,Bank,2018,2008,24.61273,-83.09866,SID SIDE,SIS,Siderastrea siderea,massive,1.0
336,DRTO,DryTortugas,DRTO,Bank,2018,2008,24.61273,-83.09866,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
337,DRTO,DryTortugas,DRTO,Bank,2018,2014,24.63819,-83.06826,,,,,0.0
338,DRTO,DryTortugas,DRTO,Bank,2018,2026,24.63196,-83.03745,SID SIDE,SIS,Siderastrea siderea,massive,1.0
339,DRTO,DryTortugas,DRTO,Bank,2018,2033,24.61077,-83.03641,AGA AGAR,AGA,Agaricia agaricites,encrusting,1.0
340,DRTO,DryTortugas,DRTO,Bank,2018,2033,24.61077,-83.03641,POR ASTR,POA,Porites astreoides,submassive,1.0
341,DRTO,DryTortugas,DRTO,Bank,2018,2036,24.63184,-83.10139,,,,,0.0
342,DRTO,DryTortugas,DRTO,Bank,2018,2041,24.6337,-83.0702,,,,,0.0
343,DRTO,DryTortugas,DRTO,Bank,2018,2044,24.62884,-83.02582,,,,,0.0
344,DRTO,DryTortugas,DRTO,Bank,2018,2047,24.63935,-83.02288,MON CAVE,MOC,Montastraea cavernosa,massive,2.0
345,DRTO,DryTortugas,DRTO,Bank,2018,2047,24.63935,-83.02288,ORB FAVE,ORF,Orbicella faveolata,massive,1.0
346,DRTO,DryTortugas,DRTO,Bank,2018,2047,24.63935,-83.02288,SID RADI,SIR,Siderastrea radians,encrusting,2.0
347,DRTO,DryTortugas,DRTO,Bank,2018,2058,24.71938,-82.98569,AGA AGAR,AGA,Agaricia agaricites,encrusting,1.0
348,DRTO,DryTortugas,DRTO,Bank,2018,2058,24.71938,-82.98569,ORB FRAN,ORFR,Orbicella franksi,massive,1.0
349,DRTO,DryTortugas,DRTO,Bank,2018,2058,24.71938,-82.98569,POR ASTR,POA,Porites astreoides,submassive,2.0
350,DRTO,DryTortugas,DRTO,Bank,2018,2058,24.71938,-82.98569,POR PORI,POP,Porites porites,branching,1.0
351,DRTO,DryTortugas,DRTO,Bank,2018,2058,24.71938,-82.98569,SID SIDE,SIS,Siderastrea siderea,massive,1.0
352,DRTO,DryTortugas,DRTO,Bank,2018,2062,24.70194,-83.02931,AGA AGAR,AGA,Agaricia agaricites,encrusting,1.0
353,DRTO,DryTortugas,DRTO,Bank,2018,2062,24.70194,-83.02931,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
354,DRTO,DryTortugas,DRTO,Bank,2018,2062,24.70194,-83.02931,ORB FRAN,ORFR,Orbicella franksi,massive,2.0
355,DRTO,DryTortugas,DRTO,Bank,2018,2062,24.70194,-83.02931,POR ASTR,POA,Porites astreoides,submassive,1.0
356,DRTO,DryTortugas,DRTO,Bank,2018,2066,24.71351,-83.02954,MON CAVE,MOC,Montastraea cavernosa,massive,2.0
357,DRTO,DryTortugas,DRTO,Bank,2018,2066,24.71351,-83.02954,ORB FAVE,ORF,Orbicella faveolata,massive,4.0
358,DRTO,DryTortugas,DRTO,Bank,2018,2066,24.71351,-83.02954,ORB FRAN,ORFR,Orbicella franksi,massive,2.0
359,DRTO,DryTortugas,DRTO,Bank,2018,2066,24.71351,-83.02954,POR PORI,POP,Porites porites,branching,2.0
360,DRTO,DryTortugas,DRTO,Bank,2018,2066,24.71351,-83.02954,SID SIDE,SIS,Siderastrea siderea,massive,4.0
361,DRTO,DryTortugas,DRTO,Bank,2018,2068,24.69101,-83.06484,AGA AGAR,AGA,Agaricia agaricites,encrusting,1.0
362,DRTO,DryTortugas,DRTO,Bank,2018,2068,24.69101,-83.06484,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
363,DRTO,DryTortugas,DRTO,Bank,2018,2068,24.69101,-83.06484,ORB FAVE,ORF,Orbicella faveolata,massive,4.0
364,DRTO,DryTortugas,DRTO,Bank,2018,2068,24.69101,-83.06484,ORB FRAN,ORFR,Orbicella franksi,massive,4.0
365,DRTO,DryTortugas,DRTO,Bank,2018,2068,24.69101,-83.06484,POR ASTR,POA,Porites astreoides,submassive,5.0
366,DRTO,DryTortugas,DRTO,Bank,2018,2068,24.69101,-83.06484,SID SIDE,SIS,Siderastrea siderea,massive,1.0
367,DRTO,DryTortugas,DRTO,Bank,2018,2072,24.67825,-83.01815,COL NATA,CON,Colpophyllia natans,massive,3.0
368,DRTO,DryTortugas,DRTO,Bank,2018,2072,24.67825,-83.01815,MEA MEAN,MEM,Meandrina meandrites,massive,1.0
369,DRTO,DryTortugas,DRTO,Bank,2018,2072,24.67825,-83.01815,MON CAVE,MOC,Montastraea cavernosa,massive,3.0
370,DRTO,DryTortugas,DRTO,Bank,2018,2072,24.67825,-83.01815,ORB FRAN,ORFR,Orbicella franksi,massive,8.0
371,DRTO,DryTortugas,DRTO,Bank,2018,2072,24.67825,-83.01815,SID SIDE,SIS,Siderastrea siderea,massive,1.0
372,DRTO,DryTortugas,DRTO,Bank,2018,2073,24.70249,-83.03658,AGA AGAR,AGA,Agaricia agaricites,encrusting,1.0
373,DRTO,DryTortugas,DRTO,Bank,2018,2073,24.70249,-83.03658,AGA LAMA,AGL,Agaricia lamarcki,plating,3.0
374,DRTO,DryTortugas,DRTO,Bank,2018,2073,24.70249,-83.03658,MYC ALIC,MYA,Mycetophyllia aliciae,plating,2.0
375,DRTO,DryTortugas,DRTO,Bank,2018,2073,24.70249,-83.03658,ORB FAVE,ORF,Orbicella faveolata,massive,2.0
376,DRTO,DryTortugas,DRTO,Bank,2018,2073,24.70249,-83.03658,ORB FRAN,ORFR,Orbicella franksi,massive,2.0
377,DRTO,DryTortugas,DRTO,Bank,2018,2073,24.70249,-83.03658,SID SIDE,SIS,Siderastrea siderea,massive,2.0
378,DRTO,DryTortugas,DRTO,Bank,2018,2074,24.71924,-82.98492,AGA AGAR,AGA,Agaricia agaricites,encrusting,1.0
379,DRTO,DryTortugas,DRTO,Bank,2018,2074,24.71924,-82.98492,ORB FRAN,ORFR,Orbicella franksi,massive,5.0
380,DRTO,DryTortugas,DRTO,Bank,2018,2074,24.71924,-82.98492,POR ASTR,POA,Porites astreoides,submassive,1.0
381,DRTO,DryTortugas,DRTO,Bank,2018,2074,24.71924,-82.98492,SID SIDE,SIS,Siderastrea siderea,massive,4.0
382,DRTO,DryTortugas,DRTO,Bank,2018,2074,24.71924,-82.98492,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
383,DRTO,DryTortugas,DRTO,Bank,2018,2075,24.67758,-83.0847,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
384,DRTO,DryTortugas,DRTO,Bank,2018,2075,24.67758,-83.0847,ORB FAVE,ORF,Orbicella faveolata,massive,7.0
385,DRTO,DryTortugas,DRTO,Bank,2018,2075,24.67758,-83.0847,POR ASTR,POA,Porites astreoides,submassive,1.0
386,DRTO,DryTortugas,DRTO,Bank,2018,2075,24.67758,-83.0847,PSE STRI,PSS,Pseudodiploria strigosa,massive,2.0
387,DRTO,DryTortugas,DRTO,Bank,2018,2075,24.67758,-83.0847,SID RADI,SIR,Siderastrea radians,encrusting,1.0
388,DRTO,DryTortugas,DRTO,Bank,2018,2075,24.67758,-83.0847,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
389,DRTO,DryTortugas,DRTO,Bank,2018,2076,24.71168,-83.02719,ORB FAVE,ORF,Orbicella faveolata,massive,2.0
390,DRTO,DryTortugas,DRTO,Bank,2018,2076,24.71168,-83.02719,ORB FRAN,ORFR,Orbicella franksi,massive,3.0
391,DRTO,DryTortugas,DRTO,Bank,2018,2076,24.71168,-83.02719,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
392,DRTO,DryTortugas,DRTO,Bank,2018,2079,24.64686,-83.07667,,,,,0.0
393,DRTO,DryTortugas,DRTO,Bank,2018,2085,24.66307,-83.06039,COL NATA,CON,Colpophyllia natans,massive,1.0
394,DRTO,DryTortugas,DRTO,Bank,2018,2085,24.66307,-83.06039,POR ASTR,POA,Porites astreoides,submassive,1.0
395,DRTO,DryTortugas,DRTO,Bank,2018,2085,24.66307,-83.06039,SID RADI,SIR,Siderastrea radians,encrusting,1.0
396,DRTO,DryTortugas,DRTO,Bank,2018,2087,24.66427,-83.01035,SID SIDE,SIS,Siderastrea siderea,massive,1.0
397,DRTO,DryTortugas,DRTO,Bank,2018,2087,24.66427,-83.01035,STE INTE,STI,Stephanocoenia intersepta,submassive,1.0
398,DRTO,DryTortugas,DRTO,Bank,2018,2092,24.67935,-83.06744,AGA AGAR,AGA,Agaricia agaricites,encrusting,1.0
399,DRTO,DryTortugas,DRTO,Bank,2018,2092,24.67935,-83.06744,ORB FAVE,ORF,Orbicella faveolata,massive,2.0
400,DRTO,DryTortugas,DRTO,Bank,2018,2092,24.67935,-83.06744,ORB FRAN,ORFR,Orbicella franksi,massive,1.0
401,DRTO,DryTortugas,DRTO,Bank,2018,2092,24.67935,-83.06744,POR ASTR,POA,Porites astreoides,submassive,1.0
402,DRTO,DryTortugas,DRTO,Bank,2018,2093,24.64863,-83.07517,MON CAVE,MOC,Montastraea cavernosa,massive,1.0
